start,end,span_days,net_target_change_pp,decreases,files
2022-11-15,2022-11-23,8.0,0.012248754501342773,1,hmi.m_45s.2022.11.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.23_00_01_30_TAI.magnetogram_processed.npy
2022-11-17,2022-11-26,9.0,0.06989240646362305,1,hmi.m_45s.2022.11.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.26_00_01_30_TAI.magnetogram_processed.npy
2022-11-20,2022-11-27,7.0,-0.030279159545898438,2,hmi.m_45s.2022.11.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.27_00_01_30_TAI.magnetogram_processed.npy
2022-11-22,2022-11-30,8.0,-0.08097290992736816,3,hmi.m_45s.2022.11.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.30_00_01_30_TAI.magnetogram_processed.npy
2022-11-26,2022-12-05,9.0,0.22455453872680664,2,hmi.m_45s.2022.11.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.05_00_01_30_TAI.magnetogram_processed.npy
2022-11-27,2022-12-06,9.0,0.30003786087036133,1,hmi.m_45s.2022.11.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy
2022-11-30,2022-12-08,8.0,0.3423392772674563,0,hmi.m_45s.2022.11.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy
2022-12-04,2022-12-11,7.0,0.12510418891906738,1,hmi.m_45s.2022.12.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy
2022-12-05,2022-12-13,8.0,0.007456541061401367,2,hmi.m_45s.2022.12.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy
2022-12-06,2022-12-14,8.0,-0.0592768192291262,3,hmi.m_45s.2022.12.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy
2022-12-08,2022-12-15,7.0,-0.07430911064147971,3,hmi.m_45s.2022.12.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.15_00_01_30_TAI.magnetogram_processed.npy
2022-12-11,2022-12-19,8.0,0.009530782699584961,2,hmi.m_45s.2022.12.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.19_00_01_30_TAI.magnetogram_processed.npy
2022-12-13,2022-12-20,7.0,0.07990002632141113,1,hmi.m_45s.2022.12.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2022.12.20_00_01_30_TAI.magnetogram_processed.npy
2023-01-03,2023-01-13,10.0,0.25392770767211914,0,hmi.m_45s.2023.01.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy
2023-01-08,2023-01-15,7.0,0.22574663162231445,0,hmi.m_45s.2023.01.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy
2023-01-09,2023-01-19,10.0,0.44268369674682617,0,hmi.m_45s.2023.01.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy
2023-01-12,2023-01-20,8.0,0.36042332649230957,1,hmi.m_45s.2023.01.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy
2023-01-13,2023-01-21,8.0,0.247114896774292,2,hmi.m_45s.2023.01.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy
2023-01-15,2023-01-23,8.0,-0.13393759727478027,3,hmi.m_45s.2023.01.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy
2023-01-19,2023-01-25,6.0,-0.6311297416687014,4,hmi.m_45s.2023.01.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy
2023-01-20,2023-01-27,7.0,-0.7319033145904539,4,hmi.m_45s.2023.01.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy
2023-01-21,2023-01-29,8.0,-0.5732417106628416,3,hmi.m_45s.2023.01.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy
2023-01-23,2023-01-30,7.0,-0.2909302711486814,2,hmi.m_45s.2023.01.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy
2023-01-25,2023-01-31,6.0,0.01985430717468284,1,hmi.m_45s.2023.01.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy
2023-01-27,2023-02-03,7.0,0.1794159412384031,0,hmi.m_45s.2023.01.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy
2023-01-29,2023-02-06,8.0,0.25206804275512673,0,hmi.m_45s.2023.01.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy
2023-01-30,2023-02-08,9.0,0.2807378768920896,0,hmi.m_45s.2023.01.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy
2023-01-31,2023-02-09,9.0,0.28297901153564453,0,hmi.m_45s.2023.01.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy
2023-02-03,2023-02-10,7.0,0.2712666988372803,0,hmi.m_45s.2023.02.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy
2023-02-06,2023-02-12,6.0,0.25416016578674316,0,hmi.m_45s.2023.02.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.12_00_01_30_TAI.magnetogram_processed.npy
2023-02-08,2023-02-14,6.0,0.21878480911254883,0,hmi.m_45s.2023.02.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.14_00_01_30_TAI.magnetogram_processed.npy
2023-02-09,2023-02-17,8.0,-0.027757883071899414,1,hmi.m_45s.2023.02.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.17_00_01_30_TAI.magnetogram_processed.npy
2023-02-23,2023-03-03,8.0,0.01214146614074707,2,hmi.m_45s.2023.02.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy
2023-02-25,2023-03-05,8.0,0.09001493453979492,2,hmi.m_45s.2023.02.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.02.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy
2023-02-27,2023-03-06,7.0,0.19752383232116655,1,hmi.m_45s.2023.02.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy
2023-03-01,2023-03-07,6.0,0.2916574478149414,1,hmi.m_45s.2023.03.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy
2023-03-03,2023-03-08,5.0,0.3755033016204834,1,hmi.m_45s.2023.03.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.08_00_01_30_TAI.magnetogram_processed.npy
2023-03-05,2023-03-11,6.0,-0.02161860466003418,2,hmi.m_45s.2023.03.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.11_00_01_30_TAI.magnetogram_processed.npy
2023-03-06,2023-03-14,8.0,-0.2124845981597896,3,hmi.m_45s.2023.03.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.14_00_01_30_TAI.magnetogram_processed.npy
2023-03-21,2023-03-30,9.0,0.1530587673187258,2,hmi.m_45s.2023.03.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy
2023-03-24,2023-04-02,9.0,-0.27011632919311523,3,hmi.m_45s.2023.03.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy
2023-03-25,2023-04-04,10.0,-0.33715367317199707,3,hmi.m_45s.2023.03.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy
2023-03-28,2023-04-06,9.0,-0.20952224731445312,2,hmi.m_45s.2023.03.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.06_00_01_30_TAI.magnetogram_processed.npy
2023-03-30,2023-04-07,8.0,-0.15833973884582497,2,hmi.m_45s.2023.03.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.07_00_01_30_TAI.magnetogram_processed.npy
2023-04-02,2023-04-10,8.0,0.07973313331604004,1,hmi.m_45s.2023.04.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.10_00_01_30_TAI.magnetogram_processed.npy
2023-04-04,2023-04-12,8.0,0.11362433433532715,1,hmi.m_45s.2023.04.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.12_00_01_30_TAI.magnetogram_processed.npy
2023-04-06,2023-04-13,7.0,0.05481243133544922,1,hmi.m_45s.2023.04.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.13_00_01_30_TAI.magnetogram_processed.npy
2023-04-10,2023-04-20,10.0,0.09807944297790527,1,hmi.m_45s.2023.04.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.20_00_01_30_TAI.magnetogram_processed.npy
2023-04-12,2023-04-22,10.0,-0.0456809997558596,2,hmi.m_45s.2023.04.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.13_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.22_00_01_30_TAI.magnetogram_processed.npy
2023-04-18,2023-04-28,10.0,-0.19407272338867165,3,hmi.m_45s.2023.04.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.04.28_00_01_30_TAI.magnetogram_processed.npy
2023-05-15,2023-05-22,7.0,0.07554888725280717,1,hmi.m_45s.2023.05.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.22_00_01_30_TAI.magnetogram_processed.npy
2023-05-19,2023-05-24,5.0,0.26549100875854537,0,hmi.m_45s.2023.05.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.24_00_01_30_TAI.magnetogram_processed.npy
2023-05-20,2023-05-25,5.0,0.24948716163635232,0,hmi.m_45s.2023.05.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.25_00_01_30_TAI.magnetogram_processed.npy
2023-05-21,2023-05-26,5.0,0.17915964126586914,1,hmi.m_45s.2023.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.26_00_01_30_TAI.magnetogram_processed.npy
2023-05-22,2023-05-27,5.0,0.11298060417175315,2,hmi.m_45s.2023.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.27_00_01_30_TAI.magnetogram_processed.npy
2023-05-24,2023-05-29,5.0,-0.17207264900207542,3,hmi.m_45s.2023.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.29_00_01_30_TAI.magnetogram_processed.npy
2023-05-25,2023-05-31,6.0,-0.30888915061950684,4,hmi.m_45s.2023.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.31_00_01_30_TAI.magnetogram_processed.npy
2023-05-26,2023-06-02,7.0,-0.23143291473388672,3,hmi.m_45s.2023.05.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.02_00_01_30_TAI.magnetogram_processed.npy
2023-05-27,2023-06-03,7.0,-0.18169879913330078,2,hmi.m_45s.2023.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.03_00_01_30_TAI.magnetogram_processed.npy
2023-05-29,2023-06-04,6.0,0.007277727127075195,1,hmi.m_45s.2023.05.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.04_00_01_30_TAI.magnetogram_processed.npy
2023-05-31,2023-06-07,7.0,0.2680361270904541,0,hmi.m_45s.2023.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.07_00_01_30_TAI.magnetogram_processed.npy
2023-06-02,2023-06-11,9.0,0.2723813056945801,0,hmi.m_45s.2023.06.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.11_00_01_30_TAI.magnetogram_processed.npy
2023-06-03,2023-06-12,9.0,0.13439655303955078,1,hmi.m_45s.2023.06.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2023.06.12_00_01_30_TAI.magnetogram_processed.npy
